TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,ACCINT,FLOATING_COUPON_RATE_EST,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE
2024-03-07,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,98.074,3.44,15.695000000000006,15.695000000000006,13.431895961670088,1869297.27
2024-03-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,98.017,5.13,15.42125,15.42125,13.42094455852156,3403152.31
2024-03-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.891,5.55,15.329999999999997,15.329999999999997,13.418206707734427,3617072.18
2024-03-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,98.045,5.97,15.329999999999997,15.329999999999997,13.415468856947296,2264840.64
2024-03-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.986,6.4,15.69500000000002,15.69500000000002,13.412731006160165,488947.88
2024-03-15,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,98.124,6.82,15.329999999999997,15.329999999999997,13.409993155373032,1060718.49
2024-03-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.884,8.11,15.69499999999999,15.69499999999999,13.401779603011637,3113677.7
2024-03-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.658,8.55,16.060000000000045,16.060000000000045,13.399041752224504,11012869.65
2024-03-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.621,8.98,15.69499999999999,15.69499999999999,13.396303901437372,9463359.3
2024-03-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.725,9.41,15.69499999999999,15.69499999999999,13.39356605065024,3811274.86
2024-03-22,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.748,9.84,15.69499999999999,15.69499999999999,13.390828199863108,6574547.28
2024-03-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.623,11.13,15.695000000000011,15.695000000000011,13.382614647501711,3546644.05
2024-03-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.542,11.56,15.69499999999999,15.69499999999999,13.379876796714578,9330905.22
2024-03-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.624,11.99,15.69499999999999,15.69499999999999,13.377138945927449,2712003.78
2024-03-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.629,12.41,15.329999999999997,15.329999999999997,13.374401095140314,4550472.71
2024-03-29,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.566,12.83,15.329999999999997,15.329999999999997,13.371663244353185,6687141.33
2024-04-01,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.553,14.09,15.329999999999997,15.329999999999997,13.363449691991786,5664876.32
2024-04-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.682,14.51,15.329999999999997,15.329999999999997,13.360711841204656,1614690.17
2024-04-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.677,14.93,15.329999999999997,15.329999999999997,13.357973990417522,1959399.23
2024-04-04,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.6,15.35,15.329999999999997,15.329999999999997,13.35523613963039,2407782.89
2024-04-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.432,15.79,16.05999999999998,16.05999999999998,13.352498288843258,10461223.51
2024-04-08,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.455,17.09,15.816666666666675,15.816666666666675,13.344284736481862,1773677.28
2024-04-09,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.381,17.51,15.330000000000062,15.330000000000062,13.34154688569473,5726031.99
2024-04-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.374,17.94,15.69499999999999,15.69499999999999,13.338809034907598,2443109.42
2024-04-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.506,18.37,15.69499999999999,15.69499999999999,13.336071184120463,2310890.78
2024-04-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.565,18.8,15.69499999999999,15.69499999999999,13.333333333333334,1244931.98
2024-04-15,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.54,20.09,15.69499999999999,15.69499999999999,13.325119780971937,929559.45
2024-04-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.581,20.53,16.060000000000045,16.060000000000045,13.322381930184806,5425511.16
2024-04-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.594,20.95,15.329999999999933,15.329999999999933,13.319644079397673,6084020.8
2024-04-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.283,21.38,15.69499999999999,15.69499999999999,13.316906228610542,14924200.49
2024-04-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.298,21.81,15.69499999999999,15.69499999999999,13.314168377823409,2347799.31
2024-04-22,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.265,23.1,15.69500000000003,15.69500000000003,13.305954825462011,9289733.28
2024-04-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.354,23.53,15.69499999999999,15.69499999999999,13.30321697467488,3730589.2
2024-04-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.351,23.96,15.69499999999999,15.69499999999999,13.300479123887747,6063969.5
2024-04-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.295,24.39,15.69499999999999,15.69499999999999,13.297741273100616,2622094.25
2024-04-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.375,24.82,15.69499999999999,15.69499999999999,13.295003422313483,9801718.78
2024-04-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.437,25.25,15.69499999999999,15.69499999999999,13.292265571526352,2551865.47
2024-04-29,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.476,26.1,15.512500000000026,15.512500000000026,13.286789869952088,3954618.2
2024-04-30,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.35,26.53,15.69499999999999,15.69499999999999,13.284052019164957,5367893.54
2024-05-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.461,27.39,15.69499999999999,15.69499999999999,13.27857631759069,6166374.79
2024-05-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.611,27.82,15.69499999999999,15.69499999999999,13.27583846680356,2208946.19
2024-05-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.551,29.12,15.816666666666675,15.816666666666675,13.267624914442164,11629984.49
2024-05-07,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.377,29.55,15.69499999999999,15.69499999999999,13.264887063655031,3439855.34
2024-05-08,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.499,29.98,15.69499999999999,15.69499999999999,13.262149212867898,2998084.7
2024-05-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.574,30.85,15.877500000000017,15.877500000000017,13.256673511293634,1362129.52
2024-05-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.428,32.16,15.938333333333274,15.938333333333274,13.24845995893224,2954006.53
2024-05-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.474,32.6,16.060000000000176,16.060000000000176,13.245722108145106,2248730.19
2024-05-15,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.453,33.04,16.059999999999917,16.059999999999917,13.242984257357977,997913.9
2024-05-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.487,33.48,16.059999999999917,16.059999999999917,13.240246406570842,1476928.94
2024-05-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.591,33.92,16.060000000000176,16.060000000000176,13.23750855578371,1943040.76
2024-05-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.545,35.23,15.938333333333274,15.938333333333274,13.229295003422314,1640706.59
2024-05-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.52,35.67,16.060000000000176,16.060000000000176,13.22655715263518,1403314.19
2024-05-22,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.598,36.11,16.059999999999917,16.059999999999917,13.22381930184805,23568988.39
2024-05-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.521,36.54,15.69499999999999,15.69499999999999,13.221081451060916,3568305.55
2024-05-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.538,36.98,16.059999999999917,16.059999999999917,13.218343600273784,5167562.05
2024-05-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.499,38.28,15.816666666666718,15.816666666666718,13.210130047912388,8972875.1
2024-05-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.558,38.71,15.69499999999999,15.69499999999999,13.207392197125255,12889359.4
2024-05-29,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.598,0.0,15.69499999999999,15.69499999999999,13.204654346338124,11173968.07
2024-05-30,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.555,0.43,15.695,15.695,13.201916495550991,24021858.25
2024-05-31,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.552,0.87,16.06,16.06,13.19917864476386,28835493.63
2024-06-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.55,2.16,15.695,15.695,13.190965092402465,8719969.02
2024-06-04,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.488,2.6,16.06,16.06,13.188227241615332,6615550.06
2024-06-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.643,3.03,15.69499999999999,15.69499999999999,13.1854893908282,2532867.94
2024-06-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.543,3.47,16.060000000000013,16.060000000000013,13.182751540041068,2618046.12
2024-06-07,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.545,3.91,16.06,16.06,13.180013689253936,3388711.57
2024-06-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.621,5.23,16.060000000000006,16.060000000000006,13.17180013689254,3891160.54
2024-06-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.789,5.66,15.69499999999999,15.69499999999999,13.169062286105408,6717123.59
2024-06-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.662,6.54,16.06,16.06,13.163586584531142,9822874.23
2024-06-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.678,6.97,15.69499999999999,15.69499999999999,13.160848733744013,4731519.56
2024-06-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.685,8.28,15.938333333333329,15.938333333333329,13.152635181382614,4379205.27
2024-06-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.628,8.71,15.695000000000055,15.695000000000055,13.149897330595484,5419350.57
2024-06-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.462,9.13,15.329999999999997,15.329999999999997,13.14715947980835,15576302.96
2024-06-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.589,9.56,15.69499999999999,15.69499999999999,13.14442162902122,7490900.46
2024-06-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.697,9.99,15.69499999999999,15.69499999999999,13.141683778234086,2652478.04
2024-06-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.697,11.27,15.573333333333325,15.573333333333325,13.13347022587269,3063765.46
2024-06-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.352,11.69,15.329999999999997,15.329999999999997,13.130732375085556,6257806.66
2024-06-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.442,12.11,15.329999999999997,15.329999999999997,13.127994524298426,106783598.61
2024-06-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.444,12.53,15.329999999999997,15.329999999999997,13.125256673511291,3913341.16
2024-06-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.486,12.95,15.329999999999997,15.329999999999997,13.122518822724162,2126170.56
2024-07-01,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.569,14.2,15.208333333333336,15.208333333333336,13.114305270362763,2542641.6
2024-07-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,97.131,14.62,15.329999999999997,15.329999999999997,13.111567419575634,17829301.29
2024-07-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.99,15.05,15.695000000000055,15.695000000000055,13.1088295687885,3938768.74
2024-07-04,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.976,15.47,15.329999999999997,15.329999999999997,13.10609171800137,88486810.41
2024-07-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.929,15.9,15.69499999999999,15.69499999999999,13.103353867214237,46561813.45
2024-07-08,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.916,17.2,15.81666666666665,15.81666666666665,13.09514031485284,129064324.6
2024-07-09,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.952,17.63,15.69499999999999,15.69499999999999,13.092402464065708,55358891.9
2024-07-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.899,18.08,16.424999999999972,16.424999999999972,13.089664613278575,3756772.67
2024-07-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.807,18.51,15.695000000000118,15.695000000000118,13.086926762491444,38530160.34
2024-07-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.807,18.95,16.059999999999917,16.059999999999917,13.084188911704311,29293717.11
2024-07-15,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.801,20.25,15.816666666666675,15.816666666666675,13.075975359342916,14909264.2
2024-07-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.621,20.69,16.060000000000045,16.060000000000045,13.073237508555785,92109340.3
2024-07-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.569,21.13,16.059999999999917,16.059999999999917,13.070499657768652,4970416.23
2024-07-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.519,21.58,16.424999999999972,16.424999999999972,13.06776180698152,66106879.52
2024-07-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.516,22.03,16.425000000000104,16.425000000000104,13.065023956194388,23203320.37
2024-07-22,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.51,23.37,16.30333333333333,16.30333333333333,13.05681040383299,43494132.21
2024-07-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.484,23.82,16.424999999999972,16.424999999999972,13.05407255304586,32869309.04
2024-07-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.216,24.26,16.060000000000045,16.060000000000045,13.051334702258726,1089681878.09
2024-07-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.211,24.7,16.059999999999917,16.059999999999917,13.048596851471595,5128023.26
2024-07-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.196,25.13,15.69499999999999,15.69499999999999,13.045859000684462,123115365.8
2024-07-29,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.258,26.43,15.816666666666675,15.816666666666675,13.037645448323069,17577746.33
2024-07-30,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.192,26.85,15.330000000000062,15.330000000000062,13.034907597535934,217976819.57
2024-07-31,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.919,27.27,15.329999999999933,15.329999999999933,13.032169746748805,532966128.11
2024-08-01,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.943,27.69,15.330000000000062,15.330000000000062,13.02943189596167,43322192.6
2024-08-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.906,28.11,15.329999999999933,15.329999999999933,13.02669404517454,39289846.03
2024-08-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.862,29.43,16.060000000000006,16.060000000000006,13.018480492813142,42381745.0
2024-08-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.851,29.9,17.15499999999996,17.15499999999996,13.015742642026009,9861129.12
2024-08-07,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.87,30.38,17.520000000000017,17.520000000000017,13.013004791238878,9096143.47
2024-08-08,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.836,30.85,17.15500000000009,17.15500000000009,13.010266940451745,6144993.44
2024-08-09,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.831,31.32,17.15499999999996,17.15499999999996,13.007529089664612,16246184.31
2024-08-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.82,32.73,17.15499999999996,17.15499999999996,12.999315537303216,6205300.61
2024-08-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.857,33.2,17.155000000000218,17.155000000000218,12.996577686516083,57543145.58
2024-08-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.928,33.67,17.15499999999996,17.15499999999996,12.993839835728952,150951171.99
2024-08-15,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.921,34.14,17.15499999999996,17.15499999999996,12.99110198494182,3278566.87
2024-08-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.938,34.61,17.15499999999996,17.15499999999996,12.988364134154688,7740308.68
2024-08-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.824,36.04,17.39833333333333,17.39833333333333,12.980150581793293,6471921.58
2024-08-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.754,36.54,18.25,18.25,12.97741273100616,51935277.92
2024-08-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.658,37.02,17.520000000000145,17.520000000000145,12.974674880219029,105272843.37
2024-08-22,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.575,37.5,17.519999999999886,17.519999999999886,12.971937029431896,56540072.78
2024-08-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.516,37.98,17.519999999999886,17.519999999999886,12.969199178644764,57425245.75
2024-08-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.511,39.43,17.6416666666667,17.6416666666667,12.960985626283367,53987812.12
2024-08-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.511,39.91,17.519999999999886,17.519999999999886,12.958247775496236,134151528.91
2024-08-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.594,0.0,17.519999999999886,17.519999999999886,12.955509924709103,25715831.58
2024-08-29,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.753,0.49,17.884999999999998,17.884999999999998,12.952772073921972,16389021.61
2024-08-30,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.644,0.99,18.25,18.25,12.95003422313484,11875181.13
2024-09-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.489,2.48,18.128333333333334,18.128333333333334,12.941820670773442,35322477.43
2024-09-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.492,2.98,18.25,18.25,12.93908281998631,14480475.9
2024-09-04,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.271,3.47,17.885000000000005,17.885000000000005,12.936344969199178,58400167.63
2024-09-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.223,3.97,18.25,18.25,12.933607118412048,18571360.56
2024-09-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.182,4.49,18.980000000000004,18.980000000000004,12.930869267624914,37621511.21
2024-09-09,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.187,6.04,18.85833333333333,18.85833333333333,12.922655715263518,15538402.12
2024-09-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.986,6.53,17.885000000000005,17.885000000000005,12.919917864476384,2186453115.24
2024-09-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.922,7.04,18.61499999999999,18.61499999999999,12.917180013689254,99171718.38
2024-09-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.887,7.54,18.25,18.25,12.91444216290212,6105985.74
2024-09-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,95.101,8.04,18.249999999999968,18.249999999999968,12.91170431211499,7369338.84
2024-09-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.906,9.54,18.25,18.25,12.903490759753591,8997061.62
2024-09-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.791,10.02,17.520000000000017,17.520000000000017,12.900752908966462,123995534.3
2024-09-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.669,10.51,17.885000000000005,17.885000000000005,12.898015058179327,7546056.63
2024-09-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.548,11.02,18.61499999999999,18.61499999999999,12.895277207392198,15341389.43
2024-09-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.5,11.52,18.25,18.25,12.892539356605065,951828540.82
2024-09-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.439,13.05,18.615000000000013,18.615000000000013,12.88432580424367,6656988.4
2024-09-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.409,13.56,18.61499999999999,18.61499999999999,12.881587953456537,4350376.17
2024-09-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.439,14.07,18.61499999999999,18.61499999999999,12.878850102669404,8409835.11
2024-09-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.462,14.57,18.25,18.25,12.876112251882272,8279601.55
2024-09-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.445,15.08,18.61499999999999,18.61499999999999,12.87337440109514,4221686.68
2024-09-30,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.367,16.59,18.371666666666663,18.371666666666663,12.865160848733744,11422236.14
2024-10-01,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.16,17.1,18.615000000000055,18.615000000000055,12.862422997946611,669475645.87
2024-10-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,94.055,17.6,18.25,18.25,12.85968514715948,101069962.42
2024-10-03,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.917,18.1,18.25,18.25,12.856947296372349,528378776.56
2024-10-04,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.945,18.6,18.25,18.25,12.854209445585216,6030346.76
2024-10-07,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.979,20.1,18.25,18.25,12.84599589322382,3790172.16
2024-10-08,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.773,20.6,18.25,18.25,12.843258042436688,17709072.19
2024-10-09,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.666,21.11,18.614999999999927,18.614999999999927,12.840520191649556,13497312.66
2024-10-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.667,21.6,17.88500000000007,17.88500000000007,12.837782340862423,4123202.05
2024-10-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.667,22.1,18.25,18.25,12.83504449007529,8579856.77
2024-10-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.529,23.6,18.25,18.25,12.826830937713895,73606052.26
2024-10-15,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.579,24.11,18.614999999999927,18.614999999999927,12.824093086926762,2302971.49
2024-10-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.572,24.62,18.615000000000055,18.615000000000055,12.821355236139633,2987754.22
2024-10-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.46,25.13,18.614999999999927,18.614999999999927,12.818617385352498,2824365.25
2024-10-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.447,25.64,18.615000000000055,18.615000000000055,12.815879534565369,2579142.14
2024-10-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.307,27.17,18.615000000000013,18.615000000000013,12.80766598220397,5684266.69
2024-10-22,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.229,27.67,18.25,18.25,12.80492813141684,2714822.67
2024-10-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.994,28.18,18.614999999999927,18.614999999999927,12.802190280629706,6317107.87
2024-10-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,93.0,28.69,18.615000000000055,18.615000000000055,12.799452429842573,8292607.5
2024-10-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.926,29.21,18.979999999999983,18.979999999999983,12.796714579055442,6423946.56
2024-10-28,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.936,30.74,18.614999999999974,18.614999999999974,12.788501026694044,6354990.61
2024-10-29,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.879,31.25,18.615000000000055,18.615000000000055,12.785763175906911,4220402.56
2024-10-30,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.75,31.76,18.615000000000055,18.615000000000055,12.78302532511978,294327874.3
2024-10-31,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.614,32.27,18.615000000000055,18.615000000000055,12.780287474332647,15143260.02
2024-11-01,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.446,32.78,18.614999999999927,18.614999999999927,12.777549623545516,3887349.12
2024-11-02,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.284,33.29,18.614999999999927,18.614999999999927,12.774811772758383,4591143.93
2024-11-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,91.961,34.93,19.95333333333334,19.95333333333334,12.766598220396988,8514635.46
2024-11-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,91.857,35.48,20.074999999999896,20.074999999999896,12.763860369609857,2067610697.12
2024-11-07,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.172,36.05,20.805000000000014,20.805000000000014,12.761122518822724,4718296.04
2024-11-08,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.03,36.6,20.075000000000156,20.075000000000156,12.758384668035593,6518500.76
2024-11-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,91.957,38.27,20.318333333333356,20.318333333333356,12.750171115674195,11549812.29
2024-11-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.363,38.83,20.439999999999824,20.439999999999824,12.747433264887064,5233314.32
2024-11-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.33,39.38,20.075000000000156,20.075000000000156,12.744695414099931,2644328.99
2024-11-14,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.594,39.94,20.439999999999824,20.439999999999824,12.7419575633128,15647448.82
2024-11-15,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.675,40.5,20.44000000000008,20.44000000000008,12.739219712525667,1575473.09
2024-11-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.431,42.19,20.56166666666664,20.56166666666664,12.731006160164272,5015279.41
2024-11-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.166,42.76,20.805000000000014,20.805000000000014,12.72826830937714,6952094.74
2024-11-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,91.899,43.33,20.805000000000014,20.805000000000014,12.725530458590006,3233926.35
2024-11-21,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.161,43.9,20.805000000000014,20.805000000000014,12.722792607802877,23097152.19
2024-11-22,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,91.98,44.47,20.805000000000014,20.805000000000014,12.720054757015742,1844205.57
2024-11-25,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.199,46.17,20.68333333333337,20.68333333333337,12.711841204654348,7111282.6
2024-11-26,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.311,46.73,20.439999999999824,20.439999999999824,12.709103353867214,10403436.04
2024-11-27,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,92.131,0.0,20.439999999999824,20.439999999999824,12.706365503080082,33903280.73
